email	household_type	num_occupants	bedroom_count	footage	area_code	phone_number	phone_type	postal_code
rweight@j-texon.com	apartment	3	1	351	238	5498649	mobile	96793
rweirather@opentech.com	house	1	1	427	472	2718669	work	20411
rwenzinger@fasehatice.com	house	2	1	373	823	5599294	mobile	38046
rwesterbeck@betasoloin.com	apartment	1	2	635	876	3810989	mobile	10983
rwesterbeck@labdrill.com	condominium	2	2	704	548	5538635	other	15363
rwhobrey@green-plus.com	mobile home	2	3	1029	851	6964983	mobile	60504
rwhobrey@lexiqvolax.com	house	2	1	362	053	2460772	home	78606
rwide@gogozoom.com	mobile home	2	2	694	793	3692426	mobile	49016
rwieser@mathtouch.com	house	2	2	670				68462
rwolny@ganjaflex.com	townhome	2	1	337	268	7865649	home	11791
rworlds@cancity.com	mobile home	1	1	385	637	2699380	mobile	20515
rworlds@kinnamplus.com	mobile home	1	0	167	126	2995933	work	55077
rworlds@warephase.com	house	5	3	1168				75264
ryglesias@rundofase.com	townhome	4	2	691	423	3734687	mobile	64459
ryori@y-corporation.com	apartment	5	4	1399				13782
ryum@bioholding.com	house	3	2	646	670	2110274	mobile	57729
ryum@sunnamplex.com	house	2	4	1384	149	6985793	home	44667
sabdallah@inity.com	apartment	2	2	533	322	1054623	work	46239
sacuff@groovestreet.com	townhome	4	4	942				37212
sacuff@plexzap.com	apartment	1	0	46	826	1722783	mobile	01302
sagramonte@betatech.com	house	1	1	302	923	1120757	mobile	56270
sagramonte@konmatfix.com	apartment	3	2	672	092	5271035	mobile	97428
samyot@doncon.com	house	4	3	1111	897	5197644	mobile	67214
samyot@rantouch.com	apartment	3	2	600	594	3978268	mobile	29726
samyot@scottech.com	house	1	1	475	438	0260240	mobile	75413
sandreason@silis.com	townhome	3	2	685				34117
sangalich@betatech.com	mobile home	2	4	1086	446	4538079	mobile	79701
sangalich@codehow.com	mobile home	1	3	1095	290	0557988	mobile	14273
sangalich@doncon.com	mobile home	1	2	713				21136
saquas@donquadtech.com	apartment	7	3	921	362	9296800	mobile	02210
saquas@zumgoity.com	condominium	5	3	962	781	6375958	work	19718
saredondo@j-texon.com	apartment	2	3	1117	454	4277931	mobile	29477
sarias@openlane.com	apartment	1	1	417	228	1943669	mobile	45430
sarias@zencorporation.com	condominium	6	6	2018	353	8408729	mobile	26629
sasar@inity.com	apartment	2	3	1190	387	7273351	mobile	31643
sbaltimore@finjob.com	apartment	1	2	659				64491
sbartolet@toughzap.com	townhome	4	3	1220	676	9724695	mobile	17238
sbartolet@warephase.com	apartment	1	3	1103	378	1065412	home	82082
sbartolet@yearin.com	apartment	2	0	121	395	2681772	mobile	40250
sbatman@opentech.com	condominium	1	2	678	260	2028886	mobile	55352
sbeech@bioplex.com	townhome	2	2	588	244	7952726	mobile	12449
sbennick@ron-tech.com	house	4	3	1027	162	5750526	work	49356
sberganza@betasoloin.com	townhome	1	1	322	661	5657963	mobile	84143
sberganza@bioholding.com	apartment	4	2	772	144	0076514	work	74740
sberlanga@mathtouch.com	house	1	2	625	651	5091244	mobile	66608
sberlanga@plussunin.com	mobile home	1	1	355	158	5507317	mobile	84712
sberray@opentech.com	house	3	1	440				31631
sbiddy@hottechi.com	house	2	3	1100				38764
sbirkner@plussunin.com	house	3	2	556	973	4786994	mobile	65723
sbitsuie@zotware.com	apartment	1	1	329	398	4555375	work	22152
sblunk@zathunicon.com	apartment	3	3	830	833	6239963	mobile	64491
sblunk@zoomit.com	apartment	3	2	691	741	4988418	work	40495
sbookamer@xx-holding.com	mobile home	11	4	1606	518	1469865	mobile	78262
sbourbon@rundofase.com	condominium	2	5	1719	677	1199551	mobile	38111
sbreland@xx-zobam.com	house	1	3	836	425	8191299	mobile	76483
sbrideau@rundofase.com	apartment	2	2	845				28041
sbrucato@goodsilron.com	house	2	1	423	153	5888602	mobile	23235
sbrucato@iselectrics.com	condominium	5	2	849				02038
sbruschke@toughzap.com	house	4	3	948	626	0423663	mobile	81433
sbubash@faxquote.com	house	2	2	603				46796
sbubash@inity.com	townhome	1	1	311	694	3647768	mobile	60114
sbubash@zumgoity.com	townhome	2	2	702	128	0055848	other	28326
sbuemi@lexiqvolax.com	house	1	0	125				55468
sburnard@sumace.com	apartment	1	2	616	014	0136811	mobile	34991
sburnard@zathunicon.com	house	1	2	716	161	4399382	mobile	16048
sbutt@zoomit.com	house	1	1	387	677	5113509	mobile	11542
scalvaresi@warephase.com	house	4	1	572	033	7774716	mobile	72460
scandlish@j-texon.com	townhome	1	0	128	153	9930669	other	54770
scandlish@sonron.com	house	4	2	803	340	2470640	mobile	14769
scandlish@toughzap.com	apartment	2	3	1058	147	4418562	home	74936
scartan@faxquote.com	condominium	2	2	664	558	5444857	mobile	43535
scartan@zencorporation.com	house	1	0	42				70630
scastros@opentech.com	townhome	2	0	47	946	7326799	mobile	77359
scaudy@silis.com	apartment	2	2	570	353	8217006	mobile	90025
scentini@konex.com	apartment	5	5	1696				43754
scetta@scotfind.com	mobile home	1	1	274	075	2048321	mobile	55438
schaffins@plussunin.com	mobile home	3	0	58	630	3065234	mobile	35462
sclaucherty@domzoom.com	house	4	2	763	316	4016523	other	20217
sclaucherty@ron-tech.com	townhome	2	2	608	314	7124004	mobile	80913
scoody@zoomit.com	house	2	4	1447	172	6377676	mobile	18773
scorbley@doncon.com	condominium	2	2	606	192	5418298	mobile	31012
scousey@openlane.com	house	2	0	37	871	2585579	mobile	40472
scoyier@scottech.com	apartment	3	3	1046	960	8120066	mobile	02461
scraghead@fasehatice.com	house	8	8	2479	321	7984717	mobile	90093
scryer@conecom.com	townhome	3	1	406	338	7081939	mobile	64035
scryer@finhigh.com	apartment	1	1	333	881	2886348	mobile	63748
scryer@konex.com	mobile home	1	0	51				24818
sdallen@plexzap.com	townhome	2	1	406	232	1903742	mobile	14758
sdallen@yearin.com	apartment	2	2	614	123	0995909	mobile	63625
sdarakjy@goodsilron.com	house	3	2	819	673	6831068	work	78578
sdegonia@domzoom.com	apartment	3	1	451	147	2221383	home	87012
sdegroot@goodsilron.com	condominium	1	2	668	231	0462043	work	07420
sdeleo@openlane.com	apartment	2	1	439				31150
sdeleo@plussunin.com	townhome	4	3	1268	710	3246123	mobile	43557
sdeleo@year-job.com	apartment	5	1	514	454	6546647	home	57643
sdemesa@isdom.com	house	2	1	338	481	5592192	mobile	49870
sdemesa@j-texon.com	house	2	2	720	873	1590667	work	35010
sdenooyer@ganjaflex.com	house	1	0	43	341	1180626	home	14847
sdenooyer@zoomit.com	condominium	3	2	694	067	7750954	work	00791
sdhamer@statholdings.com	apartment	4	2	702				92670
sdhamer@streethex.com	apartment	4	0	101	957	0693823	mobile	79978
sdickerson@gogozoom.com	house	2	4	1166	019	3024807	home	19734
sdickerson@scotfind.com	townhome	1	1	417				03756
sdinos@inity.com	apartment	2	2	746	982	6969663	other	93545
sdiscipio@rangreen.com	apartment	2	1	453	620	0687711	work	12930
sdorshorst@rangreen.com	house	2	3	1153				12493
sdrymon@yearin.com	townhome	4	2	636	653	4595226	work	46515
sdubaldi@finjob.com	townhome	2	1	374	573	8430194	work	93631
semard@inity.com	condominium	4	3	995	125	0534292	work	15089
seroman@finhigh.com	house	1	1	289	385	2233010	work	80011
sestell@hatfan.com	house	2	1	443	171	0783011	mobile	13032
sestell@rangreen.com	condominium	1	1	359	087	1294038	mobile	59474
sfarrow@konex.com	apartment	5	2	807	188	9081064	mobile	61735
sfarrow@rangreen.com	house	1	2	649	358	7044056	mobile	68037
sferencz@codehow.com	apartment	2	2	766				21601
sfern@isdom.com	condominium	2	4	1205				94580
sferrario@doncon.com	apartment	2	1	352	572	0857714	mobile	99779
sfigeroa@opentech.com	house	4	0	35	175	8520565	mobile	30266
sfishburne@streethex.com	apartment	3	2	650	115	9485064	mobile	80229
sfishburne@zencorporation.com	apartment	1	1	486				79855
sflosi@dalttechnology.com	apartment	4	2	610	811	9347134	mobile	78662
sflosi@yearin.com	apartment	4	2	523	541	2472092	mobile	63940
sfoller@plussunin.com	house	1	2	674	643	5857799	work	37304
sfortino@treequote.com	house	3	2	770	353	9370411	other	52151
sfrancescon@domzoom.com	house	3	3	968	990	9283330	home	46899
sfrancescon@finhigh.com	apartment	4	3	1169	434	7540038	home	61441
sfrankel@konmatfix.com	townhome	1	3	872	942	4652741	mobile	30224
sfredicks@dalttechnology.com	house	4	2	885				54950
sfrerking@zoomit.com	house	2	1	419				93960
sfunnell@conecom.com	townhome	2	5	1723	618	7640624	mobile	28363
sgarufi@hottechi.com	townhome	1	1	496	576	2131363	mobile	79952
sgato@cancity.com	apartment	5	2	815				05038
sgehrett@domzoom.com	house	2	1	294	494	7170711	mobile	73126
sgehrett@ganjaflex.com	apartment	5	6	1656				70129
sgellinger@year-job.com	house	4	2	779	074	5603892	mobile	94409
sgesick@bioholding.com	townhome	1	1	360	218	9652622	mobile	16436
sgesick@toughzap.com	house	4	2	740				34661
sgesick@zoomit.com	house	4	0	115	724	8603388	mobile	67024
sgiguere@zencorporation.com	house	1	3	1112	758	1088161	mobile	07731
sgillaspie@zathunicon.com	condominium	1	0	121				55374
sgillaspie@zencorporation.com	house	2	2	675	495	5605692	other	15714
sgillian@funholding.com	apartment	2	4	1031				47809
sglick@goodsilron.com	apartment	4	4	1720	717	4380299	other	15090
sglick@sonron.com	house	5	4	1073	728	5572324	mobile	57012
sgochal@blackzim.com	condominium	1	0	32				40939
sgochal@goodsilron.com	townhome	2	1	386	480	0376931	work	32432
sgoldammer@stanredtax.com	townhome	1	1	323	049	4037256	mobile	16925
sgood@statholdings.com	townhome	2	3	1180	772	9133103	mobile	81079
sgreenbush@plusstrip.com	condominium	2	2	904				24817
sgudroe@donquadtech.com	house	5	0	102				00949
sgwalthney@donware.com	house	1	1	337				72345
sgwalthney@newex.com	apartment	2	2	802	130	5846833	mobile	61332
sgwalthney@plexzap.com	house	2	2	837	348	6269996	mobile	75638
shagele@xx-holding.com	apartment	2	1	426	142	5436020	mobile	80265
shalsey@hottechi.com	house	1	2	755	545	6097419	work	70777
shalter@labdrill.com	apartment	2	4	1648	126	2300851	other	89155
shamilton@finjob.com	apartment	1	1	349	231	6554151	mobile	90272
shamilton@plusstrip.com	apartment	5	2	589	123	4056306	mobile	32627
shanafan@donquadtech.com	apartment	2	2	741	389	9436417	mobile	47909
shanafan@zencorporation.com	townhome	2	1	340	311	8664579	mobile	44305
sharnos@bioplex.com	townhome	4	4	1371	069	8399836	work	82411
shauenstein@zoomit.com	mobile home	2	4	1034	995	5365616	mobile	94971
sheintzman@isdom.com	house	2	0	158	762	4442944	work	59871
shellickson@finhigh.com	house	2	5	1844	172	3658979	mobile	21657
sherritt@kan-code.com	apartment	5	7	2500	867	2299184	mobile	74442
shidvegi@mathtouch.com	townhome	2	5	1843	059	2970535	mobile	61272
shixenbaugh@konmatfix.com	apartment	2	3	944	291	4908016	home	56425
shoa@golddex.com	townhome	3	2	812	243	7477944	work	51331
shoa@goodsilron.com	condominium	6	7	2690	626	1393464	mobile	29550
shoa@sunnamplex.com	condominium	2	2	757	425	5824133	mobile	06726
shoffis@ontomedia.com	apartment	2	2	660	540	6884599	home	50317
shoffis@singletechno.com	townhome	2	3	885	667	4549017	work	55579
shoneywell@groovestreet.com	townhome	3	1	391	849	4442495	other	23169
shoogland@konex.com	apartment	5	0	115	269	0401226	home	25902
shoopengardner@faxquote.com	apartment	3	2	757	192	6597255	mobile	32777
shughey@donware.com	condominium	2	2	794	236	0147242	mobile	67666
shusser@mathtouch.com	townhome	4	2	704				17093
sisaacs@ganjaflex.com	house	1	2	739	149	7086369	mobile	73567
sisaacs@gogozoom.com	apartment	1	1	292	272	0406488	work	02093
sjacobos@fasehatice.com	townhome	1	3	890	380	9223452	work	03884
sjacobos@zoomit.com	apartment	3	1	455	112	9019641	work	45230
sjayson@zoomit.com	house	2	2	647				52328
sjuvera@funholding.com	condominium	1	1	367	294	5993929	mobile	17569
sjuvera@opentech.com	mobile home	3	2	837	521	9563682	work	33440
skalafatis@zathunicon.com	house	2	3	1082	821	3347086	work	71429
skardas@fasehatice.com	house	2	2	788	863	3480216	mobile	07860
skarpin@stanredtax.com	apartment	5	3	994	189	5634520	home	17578
skeetch@gogozoom.com	townhome	5	1	457	181	4535593	mobile	30370
skitty@zoomit.com	apartment	2	3	1074	559	4779250	mobile	55903
sklang@finhigh.com	house	3	2	749	048	8118920	mobile	01301
sklang@sunnamplex.com	apartment	2	4	1028	263	2003317	mobile	89912
sklimek@mathtouch.com	apartment	1	1	409	010	9906302	mobile	30260
sknipp@scottech.com	house	3	2	501	097	2676595	mobile	90099
skohl@groovestreet.com	apartment	1	1	344	924	0020931	mobile	74064
skohnert@green-plus.com	apartment	4	3	1147	848	0042800	mobile	96136
skolmetz@plexzap.com	mobile home	3	4	1593	161	0344304	work	32063
skonopacki@ontomedia.com	apartment	2	1	396	353	5118290	mobile	57218
skonopacki@toughzap.com	house	2	5	1708	043	9545982	mobile	46788
skonopacki@zoomit.com	townhome	2	3	1041				16938
skorando@opentech.com	apartment	1	1	401				40927
skulzer@toughzap.com	apartment	3	3	709	640	7320743	mobile	47976
slabreche@faxquote.com	mobile home	1	1	367	638	9579220	mobile	50799
slabreche@j-texon.com	mobile home	1	2	686	890	4318758	mobile	91191
slacovara@faxquote.com	house	2	1	491				58445
slacovara@konmatfix.com	house	2	2	485	241	5127739	mobile	92120
slacovara@zencorporation.com	house	1	1	410	271	9266819	mobile	99330
slacovara@zotware.com	house	4	3	987	163	0858213	mobile	55713
slapage@toughzap.com	condominium	2	3	1024	259	4379950	mobile	07890
sleinenbach@zumgoity.com	townhome	1	1	309	960	2571088	work	95404
sleto@goodsilron.com	townhome	2	2	747	866	3903027	other	44087
slimmel@zotware.com	condominium	2	2	565	450	0914962	mobile	78336
slinahan@xx-holding.com	apartment	1	1	412	426	5974737	mobile	32323
slindall@dalttechnology.com	house	1	0	59	477	0671620	mobile	75942
slipke@konex.com	apartment	2	1	381	658	4103115	work	08555
sliukko@golddex.com	apartment	2	2	869	973	6878241	home	53821
sliukko@kinnamplus.com	house	1	2	817	584	8282830	mobile	25414
slizama@conecom.com	apartment	2	2	717	643	0575962	mobile	30754
sloader@iselectrics.com	apartment	2	1	276	421	5486782	other	19013
sloder@streethex.com	apartment	1	1	353	964	1773889	work	64670
slorens@betatech.com	apartment	5	4	1350	376	2357581	mobile	94930
slouissant@domzoom.com	townhome	4	0	141				76598
slueckenbach@rantouch.com	condominium	2	2	735	126	9142905	mobile	58057
slueckenbach@singletechno.com	apartment	4	3	1284	984	6614617	home	24657
slukasik@sumace.com	house	1	2	684	633	2711532	mobile	23894
smaclead@isdom.com	townhome	2	3	1085	295	7302479	mobile	04772
smaile@faxquote.com	house	2	3	1056	192	6454965	mobile	46355
smallett@labdrill.com	house	1	2	592	076	0696994	home	50590
smartabano@domzoom.com	mobile home	1	0	71	037	0892986	home	99510
smartabano@hottechi.com	house	4	0	151	798	6840827	mobile	27376
smastella@plusstrip.com	apartment	2	3	835	199	4457279	work	68033
smastella@zoomit.com	apartment	3	3	981				84185
smccullan@groovestreet.com	apartment	1	1	366	495	1683618	work	38740
smclaird@condax.com	house	3	0	130	610	0194127	mobile	03443
smclaird@fasehatice.com	house	1	1	530				81038
smclaird@zathunicon.com	house	1	1	417	541	4664219	mobile	68732
smcrae@codehow.com	house	1	2	623				13363
smeinerding@blackzim.com	house	1	2	684	114	4417487	mobile	13361
smeinerding@funholding.com	house	4	2	770	045	3219205	mobile	89185
smenter@conecom.com	apartment	2	4	1193	657	4915179	mobile	93546
smondella@scotfind.com	apartment	2	1	417	297	9057067	mobile	20115
smonterrubio@groovestreet.com	townhome	1	1	482				91343
smorocco@ontomedia.com	townhome	2	2	731	810	3414519	mobile	83643
smotley@treequote.com	house	3	3	1354	654	2251512	mobile	72324
smyricks@inity.com	house	4	2	756	383	9401532	mobile	46540
snayar@dambase.com	apartment	3	2	646	134	4094623	mobile	64465
sneither@plexzap.com	condominium	2	3	911	683	3266573	other	34483
sneither@rangreen.com	apartment	1	0	62	151	7809291	mobile	56758
snicolozakes@fasehatice.com	apartment	2	3	888	432	3122782	mobile	95213
snicolozakes@inity.com	house	2	1	347	794	7838241	work	18935
snievas@j-texon.com	house	2	3	1014				25287
snunlee@funholding.com	condominium	5	2	903	916	2981866	mobile	58429
sogg@stanredtax.com	apartment	1	1	305	124	0403429	work	49303
sohms@dambase.com	house	2	2	723	268	9275480	mobile	54870
sohms@donware.com	house	1	3	1081	884	1377258	work	06910
soldroyd@plusstrip.com	townhome	1	1	357	887	5448201	work	94059
soles@isdom.com	condominium	2	0	144	290	2607210	other	37682
soles@kan-code.com	townhome	2	2	751				28671
sostolaza@betatech.com	house	2	3	1254	419	3813150	mobile	06150
sostrosky@domzoom.com	condominium	3	1	371	078	9174760	mobile	64722
sostrosky@yearin.com	house	3	2	565	149	9957178	mobile	79958
spaa@blackzim.com	house	1	1	393	534	6615097	work	28803
spadilla@inity.com	townhome	1	2	609				00851
spagliuca@donware.com	condominium	2	3	1212	219	7576905	other	20690
spagliuca@scotfind.com	townhome	2	2	659	264	5239747	mobile	14606
spapasergi@condax.com	apartment	3	3	919	576	3753445	mobile	24482
spaprocki@treequote.com	condominium	1	1	436	557	8764519	mobile	60126
sparlato@opentech.com	house	3	0	113	096	7403947	other	79042
sparvis@bioplex.com	apartment	4	2	630	190	4858505	mobile	68145
spaskin@ontomedia.com	house	1	2	668	971	0661239	work	73835
spatak@golddex.com	apartment	2	2	555	435	6794923	mobile	53503
spatak@konex.com	house	2	4	1229	580	1094089	mobile	37373
spatak@stanredtax.com	townhome	1	1	390	632	5822343	mobile	76596
spaulas@rundofase.com	mobile home	2	1	392	576	9514709	mobile	19715
spawlowicz@nam-zim.com	apartment	5	2	814	534	2673871	mobile	32509
spawlowicz@newex.com	condominium	3	0	49	686	6303033	work	92190
sperigo@j-texon.com	house	1	2	948				43716
sragel@lexiqvolax.com	apartment	1	3	897	617	6746748	mobile	62301
srantanen@goodsilron.com	house	1	1	397	896	7101108	mobile	49430
srhoden@betasoloin.com	apartment	2	2	711				92501
srhymes@stanredtax.com	apartment	1	1	362	976	8381054	home	40604
srim@isdom.com	apartment	3	2	795				05446
srim@y-corporation.com	house	2	1	376	163	9176931	mobile	78147
srodefer@sonron.com	house	1	0	213	739	2544802	other	65240
srowling@dalttechnology.com	condominium	2	4	1011	589	5136729	mobile	67346
sroyster@plussunin.com	condominium	1	1	406				29202
sryser@zoomit.com	apartment	4	0	125	676	8403611	mobile	31409
ssahagun@donquadtech.com	apartment	2	3	1138	851	4270556	mobile	83320
ssama@isdom.com	apartment	5	4	1852	269	8504909	mobile	60963
ssarao@funholding.com	house	2	2	758	094	4176671	mobile	24351
ssarao@silis.com	condominium	4	3	1165	053	9516708	mobile	33405
ssaras@streethex.com	apartment	1	2	867	779	1481399	mobile	13484
ssarbacher@donquadtech.com	townhome	2	2	813	323	3086760	mobile	28040
ssarbacher@dontechi.com	mobile home	5	3	792	717	7784148	mobile	17080
ssayaphon@rangreen.com	apartment	1	1	315	081	9812414	mobile	27851
ssaylors@conecom.com	house	2	1	424	944	9678160	mobile	54602
ssaylors@j-texon.com	apartment	2	2	525	688	2498284	home	32907
sscheyer@funholding.com	house	2	2	864	266	7102186	mobile	64499
sschieler@kinnamplus.com	house	2	2	720	769	7989826	mobile	21117
sschmaltz@iselectrics.com	house	1	1	344	981	2408881	other	74601
sscipione@konex.com	house	3	2	605	743	8506424	work	65102
sscriven@betasoloin.com	apartment	1	1	408	175	4180722	work	92626
sscriven@goodsilron.com	apartment	3	2	628	841	8338397	mobile	22514
sscriven@statholdings.com	house	1	0	99	247	2142172	mobile	38573
ssengbusch@zoomit.com	apartment	4	5	1666	183	5335496	mobile	37737
sshealy@conecom.com	house	2	2	778	923	3233920	mobile	37083
sshields@donquadtech.com	apartment	2	4	1512				75637
sshinko@plusstrip.com	condominium	1	1	295				81527
ssilvestrini@isdom.com	mobile home	4	2	580	881	9560457	mobile	98256
sskulski@newex.com	condominium	1	0	62	772	5734066	mobile	04434
sskursky@rundofase.com	apartment	2	2	806	124	8045055	mobile	71277
sspickerman@gogozoom.com	apartment	2	2	897	499	0625216	mobile	90019
sspringe@inity.com	house	2	2	604	825	5883316	other	25915
ssteffensmeier@kan-code.com	apartment	1	1	432	246	8707632	mobile	56669
ssteffensmeier@year-job.com	house	4	1	372	785	9980019	other	21666
ssteier@statholdings.com	apartment	2	2	719	361	7920135	home	55390
