household_email	bathroom_number	sink_count	bidet_count	commode_count	tub_count	shower_count	tub_shower_count	primary_bathroom	bathroom_name
rrhym@konex.com	1	1	0	1					powder room
rrhym@konex.com	2	3	0	1					
rrhym@rangreen.com	1	1	0	1	1	0	0	0	
rrhym@rangreen.com	2	2	0	0					
rrhym@rangreen.com	3	1	1	1					powder room
rrhymes@golddex.com	1	1	0	0					
rrhymes@golddex.com	2	2	0	1					guest
rrhymes@y-corporation.com	1	1	0	1	0	1	0	0	
rrhymes@y-corporation.com	2	1	0	1					
rrhymes@y-corporation.com	3	2	0	1	1	0	0	0	
rriden@conecom.com	1	1	0	0					
rriden@conecom.com	2	1	1	1	0	1	0	1	
rriden@rantouch.com	1	1	0	1					game room
rriopelle@green-plus.com	1	1	0	1	0	1	0	0	
rrochin@scotfind.com	1	1	0	1	0	1	0	0	
rrochin@scotfind.com	2	1	0	1					game room
rrodefer@dalttechnology.com	1	2	1	1	0	1	1	0	
rrodefer@dalttechnology.com	2	1	1	1	0	1	1	1	
rrodeigues@blackzim.com	1	1	0	1	0	1	0	1	
rrodeigues@plussunin.com	1	1	0	0	1	0	1	1	
rsahagun@faxquote.com	1	2	0	0					
rsahagun@faxquote.com	2	1	0	1					basement
rsahagun@gogozoom.com	1	1	0	1					
rsahagun@gogozoom.com	2	1	0	0					powder room
rsamara@labdrill.com	1	3	1	1	1	0	1	0	
rsamara@labdrill.com	2	1	0	0	1	1	0	0	
rsamu@green-plus.com	1	2	1	1	0	1	0	0	
rsamu@year-job.com	1	2	1	1	0	1	0	0	
rsamu@year-job.com	2	2	0	0	0	1	0	1	
rsamu@year-job.com	3	1	1	0					powder room
rsarao@warephase.com	1	1	0	1					powder room
rsaras@y-corporation.com	1	1	1	0	1	0	0	1	
rsaras@y-corporation.com	2	1	0	1	1	0	0	0	
rsarbacher@singletechno.com	1	1	0	1	1	0	0	1	
rsaulter@zoomit.com	1	1	1	1					
rsaulter@zoomit.com	2	2	0	1	1	1	0	0	
rsawchuk@plusstrip.com	1	1	1	1	0	1	0	0	
rsayaphon@codehow.com	1	2	0	1	0	1	1	0	
rsayaphon@codehow.com	2	1	0	1					powder room
rschemmer@silis.com	1	2	0	1					guest
rschemmer@silis.com	2	1	0	1					guest
rscheyer@konmatfix.com	1	1	1	1	0	1	1	0	
rschmaltz@conecom.com	1	1	0	1					basement
rschmaltz@conecom.com	2	1	0	0	0	1	0	0	
rschnitzler@zoomit.com	1	1	0	1	1	1	0	1	
rschnitzler@zoomit.com	2	1	0	1	0	1	0	0	
rsemidey@ganjaflex.com	1	3	1	1	0	0	1	1	
rsemidey@ganjaflex.com	2	2	1	0	0	0	1	0	
rsemidey@ganjaflex.com	3	1	0	1					powder room
rsemidey@ganjaflex.com	4	2	0	1	0	1	0	0	
rsergi@betatech.com	1	1	0	0	0	0	1	0	
rsergi@silis.com	1	1	1	1	0	0	1	0	
rsetter@doncon.com	1	1	0	1					basement
rsetter@doncon.com	2	2	0	1					
rslayton@konmatfix.com	1	1	0	1	1	0	1	0	
rslayton@konmatfix.com	2	2	0	1					powder room
rspringe@newex.com	1	2	0	1					guest
rsteffensmeier@ontomedia.com	1	2	0	1	0	1	0	0	
rstem@faxquote.com	1	1	1	1	1	0	0	0	
rstem@faxquote.com	2	2	0	1	1	0	1	1	
rstem@faxquote.com	3	1	0	1					
rstem@faxquote.com	4	1	0	0	0	1	1	0	
rstenseth@mathtouch.com	1	1	1	1					
rstenseth@zencorporation.com	1	1	0	1	0	0	1	0	
rstenseth@zencorporation.com	2	1	0	1	1	0	1	1	
rstimmel@zotware.com	1	1	0	1	1	0	1	1	
rstimmel@zotware.com	2	1	0	1	0	1	0	0	
rstockham@warephase.com	1	1	0	1	1	0	1	1	
rstockham@warephase.com	2	1	0	1					powder room
rstrassner@lexiqvolax.com	1	1	0	1					basement
rstrassner@lexiqvolax.com	2	1	0	1					basement
rsuell@singletechno.com	1	1	1	1	1	1	0	0	
rsuell@singletechno.com	2	1	1	1					powder room
rsuffield@year-job.com	1	3	0	1	0	1	1	0	
rsuffield@year-job.com	2	2	0	1	0	1	0	1	
rsweely@gogozoom.com	1	2	0	1	1	1	0	1	
rsweely@gogozoom.com	2	2	0	0	1	1	0	0	
rsweigard@green-plus.com	1	1	0	1					guest
rsyrop@mathtouch.com	1	1	0	1	0	0	1	0	
rtawil@gogozoom.com	1	1	1	0	1	0	0	1	
rtawil@gogozoom.com	2	2	0	1	0	0	1	0	
rthreets@rangreen.com	1	1	0	1					
rtillotson@toughzap.com	1	1	0	0	1	1	0	1	
rtollner@sumace.com	1	2	0	1	1	0	1	0	
rtollner@year-job.com	1	1	0	1	1	0	0	1	
rtollner@year-job.com	2	1	0	1	0	0	1	0	
rtreston@xx-zobam.com	1	1	0	1	1	0	0	0	
rtreston@xx-zobam.com	2	1	0	1	1	0	1	0	
rupthegrove@openlane.com	1	2	0	1	1	0	0	0	
rupthegrove@openlane.com	2	2	0	1	0	1	0	0	
rvenere@funholding.com	1	1	0	1	0	1	1	1	
rvizarro@finjob.com	1	3	1	1	0	1	1	0	
rvizarro@finjob.com	2	1	0	1	1	0	1	0	
rvocelka@fasehatice.com	1	2	0	1	1	1	0	0	
rvocelka@fasehatice.com	2	2	0	1	1	0	1	0	
rvocelka@scotfind.com	1	2	1	1					powder room
rvonasek@silis.com	1	1	0	0	1	0	0	0	
rvonasek@silis.com	2	3	1	1	0	1	0	0	
rwaymire@scotfind.com	1	1	0	1	1	1	0	0	
rwaymire@scotfind.com	2	1	0	1					
rweglarz@sumace.com	1	1	0	1					guest
rweight@betatech.com	1	1	0	1	1	0	0	1	
rweight@j-texon.com	1	1	1	1	0	1	0	0	
rweirather@opentech.com	1	1	1	1	1	0	1	0	
rweirather@opentech.com	2	1	0	1	1	1	0	0	
rwenzinger@fasehatice.com	1	2	0	1	1	1	0	0	
rwenzinger@fasehatice.com	2	2	0	1					basement
rwesterbeck@betasoloin.com	1	1	0	1	0	1	1	0	
rwesterbeck@betasoloin.com	2	1	0	1					
rwesterbeck@labdrill.com	1	1	0	1	0	0	1	0	
rwesterbeck@labdrill.com	2	1	0	0	1	0	1	0	
rwhobrey@green-plus.com	1	1	0	0	1	0	1	0	
rwhobrey@green-plus.com	2	1	0	1					
rwhobrey@lexiqvolax.com	1	2	0	1	0	0	1	0	
rwide@gogozoom.com	1	1	0	1					game room
rwieser@mathtouch.com	1	1	0	1	1	1	0	0	
rwolny@ganjaflex.com	1	1	0	1					
rwolny@ganjaflex.com	2	1	0	0	0	1	0	0	
rworlds@cancity.com	1	2	0	1	0	1	1	1	
rworlds@cancity.com	2	2	0	1					powder room
rworlds@cancity.com	3	1	0	1					powder room
rworlds@kinnamplus.com	1	2	0	1					powder room
rworlds@kinnamplus.com	2	1	0	1	0	1	0	1	
rworlds@kinnamplus.com	3	3	1	1	0	0	1	0	
rworlds@warephase.com	1	1	0	1					guest
rworlds@warephase.com	2	1	1	1	0	1	0	0	
ryglesias@rundofase.com	1	1	0	1	1	0	1	0	
ryglesias@rundofase.com	2	1	0	1					
ryori@y-corporation.com	1	2	0	1					
ryori@y-corporation.com	2	1	1	1	1	0	0	0	
ryori@y-corporation.com	3	1	0	1	1	0	0	1	
ryori@y-corporation.com	4	1	0	1					powder room
ryum@bioholding.com	1	1	1	1	1	1	0	0	
ryum@sunnamplex.com	1	1	0	1	0	1	1	0	
ryum@sunnamplex.com	2	2	0	0	0	1	0	1	
sabdallah@inity.com	1	2	0	1					guest
sacuff@groovestreet.com	1	1	0	1					game room
sacuff@groovestreet.com	2	1	0	0	1	0	1	1	
sacuff@groovestreet.com	3	1	0	1	1	0	0	0	
sacuff@plexzap.com	1	1	0	1	0	1	0	1	
sagramonte@betatech.com	1	1	0	1	1	1	0	1	
sagramonte@konmatfix.com	1	2	0	1	0	0	1	0	
sagramonte@konmatfix.com	2	1	0	1	0	0	1	0	
samyot@doncon.com	1	1	0	1					
samyot@rantouch.com	1	1	0	1					game room
samyot@scottech.com	1	1	0	1	1	0	1	0	
samyot@scottech.com	2	1	1	1	1	0	1	0	
sandreason@silis.com	1	1	0	0	1	0	0	0	
sandreason@silis.com	2	2	0	1					
sandreason@silis.com	3	1	0	1					
sangalich@betatech.com	1	1	0	1	0	0	1	1	
sangalich@codehow.com	1	1	1	1	1	0	0	0	
sangalich@codehow.com	2	1	0	1	1	0	1	0	
sangalich@doncon.com	1	1	0	1					powder room
sangalich@doncon.com	2	1	1	1					
saquas@donquadtech.com	1	2	0	1					powder room
saquas@donquadtech.com	2	2	1	0	0	1	0	1	
saquas@donquadtech.com	3	1	0	1	0	1	0	0	
saquas@zumgoity.com	1	2	1	1					guest
saredondo@j-texon.com	1	2	0	1	0	1	1	0	
saredondo@j-texon.com	2	2	1	1	1	1	0	1	
saredondo@j-texon.com	3	2	0	1	1	1	0	0	
sarias@openlane.com	1	1	1	1	0	0	1	1	
sarias@zencorporation.com	1	1	0	0					
sarias@zencorporation.com	2	1	0	1	0	1	0	0	
sasar@inity.com	1	2	0	0					guest
sasar@inity.com	2	1	1	1					game room
sbaltimore@finjob.com	1	1	1	0	0	0	1	0	
sbartolet@toughzap.com	1	1	0	1					game room
sbartolet@warephase.com	1	2	0	1	0	1	0	1	
sbartolet@yearin.com	1	1	1	0					game room
sbartolet@yearin.com	2	1	0	1					
sbartolet@yearin.com	3	1	0	1	0	1	0	0	
sbatman@opentech.com	1	1	1	0					powder room
sbeech@bioplex.com	1	2	0	1	0	1	1	1	
sbennick@ron-tech.com	1	2	0	0	0	0	1	1	
sbennick@ron-tech.com	2	2	1	1					game room
sberganza@betasoloin.com	1	1	0	1	0	0	1	1	
sberganza@betasoloin.com	2	1	0	1					
sberganza@bioholding.com	1	2	0	1					powder room
sberganza@bioholding.com	2	2	0	0	0	0	1	1	
sberlanga@mathtouch.com	1	1	0	1					basement
sberlanga@mathtouch.com	2	2	0	1					guest
sberlanga@plussunin.com	1	1	0	1	0	1	0	0	
sberray@opentech.com	1	3	1	1	1	1	0	0	
sberray@opentech.com	2	2	1	1					game room
sbiddy@hottechi.com	1	1	0	1	1	0	0	1	
sbiddy@hottechi.com	2	1	0	1					game room
sbirkner@plussunin.com	1	1	0	1					
sbitsuie@zotware.com	1	1	0	1	0	1	0	0	
sblunk@zathunicon.com	1	1	1	1	0	0	1	0	
sblunk@zathunicon.com	2	1	0	1	0	1	0	1	
sblunk@zoomit.com	1	2	0	0					basement
sblunk@zoomit.com	2	1	0	1					powder room
sbookamer@xx-holding.com	1	2	0	0	0	1	1	0	
sbookamer@xx-holding.com	2	3	1	1					
sbookamer@xx-holding.com	3	1	0	1	0	0	1	1	
sbookamer@xx-holding.com	4	1	0	1	1	0	1	0	
sbookamer@xx-holding.com	5	1	0	1	1	0	1	0	
sbookamer@xx-holding.com	6	2	0	0	1	0	1	0	
sbourbon@rundofase.com	1	1	0	1	0	1	0	1	
sbourbon@rundofase.com	2	1	0	1	1	0	1	0	
sbreland@xx-zobam.com	1	1	1	0	0	1	0	0	
sbrideau@rundofase.com	1	1	1	0	1	1	0	0	
sbrucato@goodsilron.com	1	2	0	1	1	0	1	1	
sbrucato@goodsilron.com	2	1	0	1					
sbrucato@iselectrics.com	1	1	0	0					guest
sbrucato@iselectrics.com	2	1	1	0					guest
sbruschke@toughzap.com	1	1	0	1	0	0	1	1	
sbubash@faxquote.com	1	2	0	1					
sbubash@inity.com	1	1	0	0	0	1	0	1	
sbubash@zumgoity.com	1	1	0	1	0	0	1	1	
sbuemi@lexiqvolax.com	1	2	0	1	1	0	1	0	
sbuemi@lexiqvolax.com	2	1	0	1					
sburnard@sumace.com	1	1	0	1					basement
sburnard@sumace.com	2	1	0	1	0	1	0	0	
sburnard@zathunicon.com	1	1	0	1	1	0	1	1	
sbutt@zoomit.com	1	1	1	1	1	0	0	1	
sbutt@zoomit.com	2	1	0	0					
scalvaresi@warephase.com	1	1	1	1	1	1	0	0	
scalvaresi@warephase.com	2	1	0	1	0	0	1	1	
scalvaresi@warephase.com	3	1	0	0	0	0	1	0	
scalvaresi@warephase.com	4	2	0	1					
scandlish@j-texon.com	1	2	1	1	0	0	1	1	
scandlish@j-texon.com	2	1	1	1	0	1	1	0	
scandlish@sonron.com	1	1	0	1	1	0	0	0	
scandlish@sonron.com	2	1	0	1	0	0	1	1	
scandlish@sonron.com	3	1	0	0	0	1	1	0	
scandlish@toughzap.com	1	1	1	1					powder room
scartan@faxquote.com	1	2	0	1	1	0	1	1	
scartan@faxquote.com	2	2	1	1					
scartan@zencorporation.com	1	2	0	1	0	1	1	0	
scastros@opentech.com	1	1	1	1	1	0	1	1	
scaudy@silis.com	1	1	1	1					game room
scentini@konex.com	1	1	0	0					
scentini@konex.com	2	1	1	0					game room
scentini@konex.com	3	1	0	1	0	1	0	1	
scetta@scotfind.com	1	1	0	1	0	1	0	1	
schaffins@plussunin.com	1	2	1	1	0	0	1	0	
sclaucherty@domzoom.com	1	2	0	1					powder room
sclaucherty@ron-tech.com	1	1	0	1	0	0	1	1	
scoody@zoomit.com	1	2	0	1					game room
scorbley@doncon.com	1	1	0	1					
scorbley@doncon.com	2	2	0	1					basement
scousey@openlane.com	1	1	0	1	1	0	0	0	
scoyier@scottech.com	1	3	0	1					
scraghead@fasehatice.com	1	1	0	1	0	1	0	1	
scraghead@fasehatice.com	2	1	0	1					game room
scraghead@fasehatice.com	3	2	0	1	0	1	0	0	
scraghead@fasehatice.com	4	3	0	1	1	0	0	0	
scryer@conecom.com	1	1	0	1					basement
scryer@conecom.com	2	1	0	1	0	1	0	1	
scryer@finhigh.com	1	1	1	1	0	0	1	0	
scryer@konex.com	1	2	0	1	1	1	0	0	
sdallen@plexzap.com	1	2	1	1					
sdallen@plexzap.com	2	1	0	1					basement
sdallen@yearin.com	1	1	0	1	0	1	1	1	
sdarakjy@goodsilron.com	1	1	0	1	0	0	1	1	
sdegonia@domzoom.com	1	1	0	1	0	1	0	0	
sdegonia@domzoom.com	2	2	0	1					basement
sdegroot@goodsilron.com	1	2	0	1	0	0	1	0	
sdeleo@openlane.com	1	1	0	1	1	0	0	0	
sdeleo@openlane.com	2	2	0	1	1	0	0	1	
sdeleo@plussunin.com	1	1	0	0	0	1	0	1	
sdeleo@plussunin.com	2	2	0	1					
sdeleo@plussunin.com	3	1	1	1	1	0	1	0	
sdeleo@year-job.com	1	2	0	1	0	1	0	0	
sdeleo@year-job.com	2	1	0	1	0	1	0	0	
sdeleo@year-job.com	3	1	0	1					guest
sdeleo@year-job.com	4	1	1	1					basement
sdemesa@isdom.com	1	1	0	1	0	1	0	0	
sdemesa@j-texon.com	1	2	1	1	0	0	1	0	
sdemesa@j-texon.com	2	2	1	1	1	0	0	0	
sdenooyer@ganjaflex.com	1	2	0	1					basement
sdenooyer@zoomit.com	1	1	0	1	1	0	1	0	
sdhamer@statholdings.com	1	1	0	1					powder room
sdhamer@statholdings.com	2	1	0	1	0	1	0	0	
sdhamer@streethex.com	1	1	1	1	1	0	0	0	
sdhamer@streethex.com	2	2	0	0	0	1	0	1	
sdickerson@gogozoom.com	1	1	0	1	0	1	1	0	
sdickerson@scotfind.com	1	1	0	1					
sdickerson@scotfind.com	2	1	1	1					game room
sdinos@inity.com	1	2	0	1					game room
sdiscipio@rangreen.com	1	2	0	1	0	1	0	0	
sdorshorst@rangreen.com	1	1	0	1	0	0	1	0	
sdorshorst@rangreen.com	2	1	0	1	1	0	0	1	
sdrymon@yearin.com	1	3	1	0	1	1	0	0	
sdrymon@yearin.com	2	2	0	1	0	0	1	0	
sdubaldi@finjob.com	1	1	0	1	0	1	0	1	
semard@inity.com	1	1	0	1					powder room
semard@inity.com	2	1	0	1					powder room
seroman@finhigh.com	1	2	0	1	0	1	0	0	
sestell@hatfan.com	1	3	0	0					
sestell@rangreen.com	1	2	0	1	1	0	0	0	
sfarrow@konex.com	1	1	1	1	0	1	0	1	
sfarrow@konex.com	2	1	1	1	0	1	1	0	
sfarrow@rangreen.com	1	2	0	0	0	0	1	0	
sferencz@codehow.com	1	1	0	1	1	0	0	0	
sferencz@codehow.com	2	1	0	1	0	1	1	1	
sferencz@codehow.com	3	1	0	1					
sfern@isdom.com	1	2	0	1					game room
sfern@isdom.com	2	2	0	1	0	1	0	0	
sferrario@doncon.com	1	1	1	1	1	0	0	1	
sfigeroa@opentech.com	1	2	1	1	1	0	0	1	
sfishburne@streethex.com	1	2	0	1	0	0	1	0	
sfishburne@zencorporation.com	1	2	0	1	0	1	1	1	
sfishburne@zencorporation.com	2	1	0	0	1	0	1	0	
sflosi@dalttechnology.com	1	1	1	0	0	1	0	0	
sflosi@yearin.com	1	1	0	1	1	0	0	0	
sfoller@plussunin.com	1	2	1	1	0	0	1	0	
sfortino@treequote.com	1	1	0	0	1	0	0	0	
sfortino@treequote.com	2	1	0	1	0	1	1	1	
sfrancescon@domzoom.com	1	1	0	1	0	1	0	0	
sfrancescon@domzoom.com	2	1	1	1	0	0	1	1	
sfrancescon@finhigh.com	1	1	0	1					
sfrancescon@finhigh.com	2	1	0	1	1	0	0	0	
sfrankel@konmatfix.com	1	1	1	1	0	0	1	1	
sfrankel@konmatfix.com	2	1	0	0	0	0	1	0	
sfredicks@dalttechnology.com	1	1	0	1	0	1	0	0	
sfredicks@dalttechnology.com	2	1	0	1	0	1	0	1	
sfredicks@dalttechnology.com	3	2	0	1					powder room
sfrerking@zoomit.com	1	1	1	1	1	1	0	0	
sfunnell@conecom.com	1	1	1	1					
sgarufi@hottechi.com	1	1	0	1					powder room
sgarufi@hottechi.com	2	2	0	0	0	1	0	0	
sgato@cancity.com	1	1	0	1	0	1	0	1	
sgato@cancity.com	2	1	0	1	1	0	0	0	
sgehrett@domzoom.com	1	1	0	0	0	1	1	0	
sgehrett@ganjaflex.com	1	2	0	1	1	0	0	0	
sgehrett@ganjaflex.com	2	1	0	1	1	0	1	1	
sgellinger@year-job.com	1	1	1	1					powder room
sgellinger@year-job.com	2	1	0	1	0	0	1	0	
sgesick@bioholding.com	1	2	1	1	1	0	0	0	
sgesick@bioholding.com	2	1	0	0	0	1	0	0	
sgesick@toughzap.com	1	1	1	1	0	0	1	0	
sgesick@toughzap.com	2	2	0	1	1	1	0	0	
sgesick@zoomit.com	1	1	0	1	0	0	1	1	
sgesick@zoomit.com	2	1	0	0	0	0	1	0	
sgiguere@zencorporation.com	1	1	1	1	0	0	1	1	
sgiguere@zencorporation.com	2	1	0	1	0	1	0	0	
sgillaspie@zathunicon.com	1	1	1	1	0	1	0	1	
sgillaspie@zathunicon.com	2	1	1	1	1	1	0	0	
sgillaspie@zencorporation.com	1	1	1	1					game room
sgillian@funholding.com	1	1	0	1	0	0	1	0	
sglick@goodsilron.com	1	1	0	1	0	1	0	1	
sglick@goodsilron.com	2	1	0	0	1	0	0	0	
sglick@goodsilron.com	3	1	0	1	0	1	1	0	
sglick@sonron.com	1	1	1	1	0	1	0	0	
sglick@sonron.com	2	2	0	0	1	1	0	1	
sgochal@blackzim.com	1	1	0	1	0	1	0	0	
sgochal@goodsilron.com	1	2	0	1	0	0	1	0	
sgoldammer@stanredtax.com	1	1	0	1	1	0	0	1	
sgood@statholdings.com	1	1	0	1	1	0	0	1	
sgood@statholdings.com	2	1	0	0					
sgreenbush@plusstrip.com	1	1	0	1					basement
sgreenbush@plusstrip.com	2	1	0	1	1	0	1	0	
sgudroe@donquadtech.com	1	1	0	1					guest
sgudroe@donquadtech.com	2	1	0	1	0	1	0	1	
sgwalthney@donware.com	1	1	0	0					basement
sgwalthney@donware.com	2	1	0	0	0	0	1	1	
sgwalthney@newex.com	1	1	0	1	1	0	0	1	
sgwalthney@newex.com	2	1	0	1	0	1	0	0	
sgwalthney@plexzap.com	1	2	0	1	0	1	1	1	
sgwalthney@plexzap.com	2	1	1	0	1	0	0	0	
shagele@xx-holding.com	1	1	0	1					game room
shagele@xx-holding.com	2	3	1	1					
shalsey@hottechi.com	1	1	0	1	0	1	1	1	
shalter@labdrill.com	1	2	0	0					game room
shalter@labdrill.com	2	1	0	1	1	0	0	0	
shamilton@finjob.com	1	1	0	1	1	0	1	1	
shamilton@plusstrip.com	1	1	0	0	1	0	1	1	
shamilton@plusstrip.com	2	1	0	1	0	1	0	0	
shanafan@donquadtech.com	1	1	0	1					basement
shanafan@donquadtech.com	2	1	0	0	1	0	0	1	
shanafan@zencorporation.com	1	1	0	1	0	1	0	1	
sharnos@bioplex.com	1	1	0	1	0	1	0	0	
shauenstein@zoomit.com	1	1	0	1	0	1	0	1	
sheintzman@isdom.com	1	1	0	1	0	0	1	1	
sheintzman@isdom.com	2	2	0	1					powder room
sheintzman@isdom.com	3	1	0	1					
shellickson@finhigh.com	1	2	1	1					
sherritt@kan-code.com	1	2	0	1	1	0	1	0	
sherritt@kan-code.com	2	2	0	1	0	1	0	1	
shidvegi@mathtouch.com	1	2	1	0	0	1	1	0	
shidvegi@mathtouch.com	2	2	1	1	0	1	0	0	
shixenbaugh@konmatfix.com	1	1	1	1					guest
shixenbaugh@konmatfix.com	2	1	1	1	0	0	1	0	
shoa@golddex.com	1	1	0	0	1	0	1	0	
shoa@goodsilron.com	1	2	0	0	0	1	0	0	
shoa@goodsilron.com	2	1	0	1	1	0	0	0	
shoa@sunnamplex.com	1	2	0	1	1	0	1	1	
shoa@sunnamplex.com	2	1	0	1					
shoffis@ontomedia.com	1	2	0	1	1	1	0	0	
shoffis@ontomedia.com	2	2	0	1	0	1	0	1	
shoffis@singletechno.com	1	2	0	1					basement
shoneywell@groovestreet.com	1	1	0	1	0	1	0	0	
shoogland@konex.com	1	2	0	1	0	1	0	0	
shoogland@konex.com	2	2	1	1					
shoopengardner@faxquote.com	1	1	0	1					
shoopengardner@faxquote.com	2	1	0	1					
shughey@donware.com	1	1	0	1	0	1	0	1	
shusser@mathtouch.com	1	1	0	1	0	1	0	1	
shusser@mathtouch.com	2	1	0	1					
sisaacs@ganjaflex.com	1	2	0	1					
sisaacs@gogozoom.com	1	1	0	1					
sjacobos@fasehatice.com	1	1	0	1	1	0	1	1	
sjacobos@zoomit.com	1	1	0	1	1	0	1	0	
sjayson@zoomit.com	1	1	0	1	0	0	1	1	
sjuvera@funholding.com	1	1	0	1	0	1	0	0	
sjuvera@opentech.com	1	1	0	1	1	0	0	0	
skalafatis@zathunicon.com	1	1	0	1					
skardas@fasehatice.com	1	1	0	1	0	0	1	1	
skardas@fasehatice.com	2	1	0	1	1	0	0	0	
skarpin@stanredtax.com	1	1	0	0	1	1	0	1	
skarpin@stanredtax.com	2	1	0	1	0	1	0	0	
skeetch@gogozoom.com	1	1	0	1	0	0	1	0	
skeetch@gogozoom.com	2	1	0	1	0	0	1	1	
skeetch@gogozoom.com	3	1	0	1	0	1	0	0	
skitty@zoomit.com	1	1	0	1					
skitty@zoomit.com	2	1	0	1	1	1	0	0	
sklang@finhigh.com	1	1	0	1					
sklang@finhigh.com	2	1	1	1	1	0	0	0	
sklang@sunnamplex.com	1	1	0	1	1	1	0	1	
sklimek@mathtouch.com	1	1	0	1					
sklimek@mathtouch.com	2	1	1	1	0	0	1	1	
sknipp@scottech.com	1	1	1	1	0	1	1	1	
skohl@groovestreet.com	1	1	1	1	0	0	1	0	
skohnert@green-plus.com	1	1	0	1					game room
skohnert@green-plus.com	2	1	0	1					guest
skolmetz@plexzap.com	1	2	1	1	0	0	1	1	
skolmetz@plexzap.com	2	1	1	1	0	0	1	0	
skonopacki@ontomedia.com	1	1	0	1					game room
skonopacki@toughzap.com	1	1	0	1	0	1	0	0	
skonopacki@toughzap.com	2	2	0	1	1	0	0	0	
skonopacki@toughzap.com	3	1	0	1					powder room
skonopacki@zoomit.com	1	2	0	1	1	0	0	0	
skorando@opentech.com	1	1	0	1					guest
skulzer@toughzap.com	1	1	0	0	1	0	0	0	
skulzer@toughzap.com	2	1	0	1	1	0	0	0	
slabreche@faxquote.com	1	1	0	1	0	1	0	0	
slabreche@faxquote.com	2	1	0	1					basement
slabreche@j-texon.com	1	1	0	0					
slabreche@j-texon.com	2	2	0	1					basement
slacovara@faxquote.com	1	1	0	1	0	0	1	1	
slacovara@faxquote.com	2	1	0	1	0	1	1	0	
slacovara@faxquote.com	3	1	1	1					basement
slacovara@konmatfix.com	1	1	1	1	0	0	1	1	
slacovara@zencorporation.com	1	2	0	1	1	0	0	1	
slacovara@zencorporation.com	2	2	0	1					basement
slacovara@zotware.com	1	2	0	0	0	1	1	0	
slacovara@zotware.com	2	2	0	0	1	0	1	1	
slapage@toughzap.com	1	2	0	1	1	0	0	1	
sleinenbach@zumgoity.com	1	3	0	1					basement
sleinenbach@zumgoity.com	2	1	1	1	1	0	1	0	
sleto@goodsilron.com	1	2	0	1					guest
sleto@goodsilron.com	2	1	0	1	1	0	1	1	
slimmel@zotware.com	1	1	0	1	1	0	1	0	
slimmel@zotware.com	2	2	0	1	1	1	0	1	
slinahan@xx-holding.com	1	2	0	1	1	0	0	0	
slinahan@xx-holding.com	2	1	0	1					game room
slindall@dalttechnology.com	1	1	0	0					
slipke@konex.com	1	2	0	1	0	0	1	1	
sliukko@golddex.com	1	1	0	1	0	1	1	0	
sliukko@golddex.com	2	2	0	1	0	1	1	0	
sliukko@kinnamplus.com	1	2	1	1	1	0	1	0	
sliukko@kinnamplus.com	2	1	0	0	0	1	0	1	
slizama@conecom.com	1	2	0	1	0	1	0	1	
sloader@iselectrics.com	1	2	0	1	1	0	1	1	
sloder@streethex.com	1	1	1	1					game room
slorens@betatech.com	1	1	0	0	0	0	1	1	
slorens@betatech.com	2	3	0	1	0	1	0	0	
slorens@betatech.com	3	3	0	1	1	0	1	0	
slorens@betatech.com	4	1	0	1	0	1	0	0	
slouissant@domzoom.com	1	1	0	1	1	0	0	0	
slouissant@domzoom.com	2	1	0	1	0	0	1	1	
slueckenbach@rantouch.com	1	1	0	1	0	0	1	1	
slueckenbach@rantouch.com	2	1	0	1	0	0	1	0	
slueckenbach@singletechno.com	1	1	1	1					
slueckenbach@singletechno.com	2	2	1	1					
slueckenbach@singletechno.com	3	2	1	1	1	0	0	0	
slueckenbach@singletechno.com	4	1	0	1	0	1	0	0	
slukasik@sumace.com	1	2	0	1	0	1	0	1	
smaclead@isdom.com	1	2	0	1					
smaclead@isdom.com	2	1	1	1	1	0	0	1	
smaile@faxquote.com	1	3	0	1	1	1	0	1	
smallett@labdrill.com	1	1	1	1	0	1	0	0	
smartabano@domzoom.com	1	1	0	1					
smartabano@domzoom.com	2	1	0	1					guest
smartabano@hottechi.com	1	1	0	1	0	1	0	0	
smartabano@hottechi.com	2	1	0	1					guest
smastella@plusstrip.com	1	1	0	1					powder room
smastella@zoomit.com	1	2	0	0	0	0	1	0	
smastella@zoomit.com	2	1	1	1	0	0	1	1	
smccullan@groovestreet.com	1	1	0	0	1	0	0	1	
smccullan@groovestreet.com	2	1	0	1					
smccullan@groovestreet.com	3	3	0	1					
smclaird@condax.com	1	2	0	0					
smclaird@condax.com	2	1	0	1	1	0	1	1	
smclaird@condax.com	3	2	0	1					powder room
smclaird@fasehatice.com	1	2	1	1	0	1	1	0	
smclaird@fasehatice.com	2	2	1	1					game room
smclaird@zathunicon.com	1	2	0	1	1	0	0	1	
smclaird@zathunicon.com	2	1	0	1	1	0	1	0	
smcrae@codehow.com	1	1	0	1	1	0	0	0	
smeinerding@blackzim.com	1	1	0	1					
smeinerding@funholding.com	1	1	0	1	0	0	1	0	
smeinerding@funholding.com	2	1	0	1					game room
smenter@conecom.com	1	2	1	1	0	0	1	0	
smondella@scotfind.com	1	1	0	1	1	0	0	0	
smondella@scotfind.com	2	1	0	1	1	0	0	0	
smonterrubio@groovestreet.com	1	1	0	1	0	0	1	0	
smonterrubio@groovestreet.com	2	2	0	1	1	0	0	0	
smorocco@ontomedia.com	1	1	1	1					
